VARIABLES = "X"
 "Y"
 "Z"
 "RHO"
 "U"
 "V"
 "W"
 "VelocityMagnitude"
 "Mach"
 "P"
 "P_tot"
 "Vislam"
 "SkinFrictionCoefficient"
 "T"
 "H0"
 "COND_TURB"
 "CP"
 "COND_eff"
 "Ywall"
 "VIS_T"
 "YPLUS"
ZONE
DT=(DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE)
                    7.9                    0.15   7.20240080026676E-005        1.11246596876341        24.0205238881734   2.51148681238486E-005   2.03384191792172E-005        24.0205238881734      0.0693397547247661       -4500.42352294922       -4148.80442203336   1.83930734950312E-005                       0        299.395058039466        301846.659909334      0.0528059394815131                    1007      0.0791059366729665    7.3197749956014E-005   4.71949803392413E-005   1.33038972541781E-006 
                    7.9                    0.15    7.3024341447149E-005        1.11247780737098        24.1966067381409   2.52981751499138E-005   2.06905183884039E-005        24.1966067381409      0.0698484340618277       -4500.42352294922       -4144.33012430431   1.83929223503681E-005                       0        299.392083059819        301847.459913496      0.0542538662223357                    1007      0.0805538633283646   7.41999615028353E-005   4.84890558676624E-005   1.28944794555841E-006 
                    7.9                    0.15   7.40246748916305E-005        1.11248964597854        24.3726895881084    2.5481482175979E-005   2.10426175975905E-005        24.3726895881084      0.0703571133988894       -4500.42352294922       -4139.85582657527    1.8392771205705E-005                       0        299.389108080173        301848.259917657      0.0557017929631583                    1007      0.0820017899837626   7.52021730496566E-005   4.97831313960835E-005   1.24850616569901E-006 
                    7.9                    0.15    7.5025008336112E-005        1.11250148458611        24.5487724380759   2.56647892020442E-005   2.13947168067772E-005        24.5487724380759       0.070865792735951       -4500.42352294922       -4135.38152884622    1.8392620061042E-005                       0        299.386133100526        301849.059921819      0.0571497197039809                    1007      0.0834497166391607   7.62043845964778E-005   5.10772069245046E-005   1.20756438583961E-006 
                    7.9                    0.15   7.60253417805936E-005        1.11251332319368        24.7248552880434   2.58480962281094E-005   2.17468160159639E-005        24.7248552880434      0.0713744720730127       -4500.42352294922       -4130.90723111717   1.83924689163789E-005                       0         299.38315812088        301849.859925981      0.0585976464448035                    1007      0.0848976432945588   7.72065961432991E-005   5.23712824529257E-005   1.16662260598021E-006 
                    7.9                    0.15    7.7025675225075E-005        1.11252516131757        24.9009370778026    2.6031749933781E-005   2.20990243494461E-005        24.9009370778026      0.0718831483266672       -4500.42352294922       -4126.43313546229   1.83923177790961E-005                       0        299.380183141233        301850.660056934      0.0600454968788572                    1007      0.0863454936809748   7.82088076901204E-005   5.36652897952676E-005   1.12568210290311E-006 
                    7.9                    0.15   7.80260086695565E-005        1.11253699891869        25.0770177216439   2.62157783453428E-005   2.24513506290537E-005        25.0770177216439      0.0723918212476457       -4500.42352294922       -4121.95925821767   1.83921666497901E-005                       0        299.377208161587        301851.460324929      0.0614932648373477                    1007      0.0877932616326693   7.92110192369416E-005   5.49592234392292E-005   1.08474297982599E-006 
                    7.9                    0.15    7.9026342114038E-005        1.11254883752626        25.2531005716114    2.6399085371408E-005   2.28034498382403E-005        25.2531005716114      0.0729005005847073       -4500.42352294922       -4117.48496048862   1.83920155051271E-005                       0         299.37423318194         301852.26032909      0.0629411915781703                    1007      0.0892411882880674   8.02132307837629E-005   5.62532989676503E-005   1.04380119996659E-006 
                    7.9                    0.15   8.00266755585195E-005        1.11256067613383         25.429183421579   2.65823923974732E-005    2.3155549047427E-005         25.429183421579       0.073409179921769       -4500.42352294922       -4113.01066275958    1.8391864360464E-005                       0        299.371258202294        301853.060333252      0.0643891183189929                    1007      0.0906891149434655   8.12154423305842E-005   5.75473744960714E-005   1.00285942010719E-006 
                    7.9                    0.15    8.1027009003001E-005        1.11257251474139        25.6052662715465   2.67656994235384E-005   2.35076482566137E-005        25.6052662715465      0.0739178592588306       -4500.42352294922       -4108.53636503053   1.83917132158009E-005                       0        299.368283222647        301853.860337414      0.0658370450598155                    1007      0.0921370415988635   8.22176538774054E-005   5.88414500244925E-005    9.6191764024779E-007 
                    7.9                    0.15   8.20273424474825E-005        1.11258435334896         25.781349121514   2.69490064496036E-005   2.38597474658003E-005         25.781349121514      0.0744265385958923       -4500.42352294922       -4104.06206730148   1.83915620711379E-005                       0        299.365308243001        301854.660341575       0.067284971800638                    1007      0.0935849682542616   8.32198654242267E-005   6.01355255529136E-005   9.20975860388389E-007 
                    7.9                    0.15    8.3027675891964E-005        1.11259619195653        25.9574319714815   2.71323134756688E-005    2.4211846674987E-005        25.9574319714815      0.0749352179329539       -4500.42352294922       -4099.58776957243   1.83914109264748E-005                       0        299.362333263354        301855.460345737      0.0687328985414606                    1007      0.0950328949096597    8.4222076971048E-005   6.14296010813347E-005    8.8003408052899E-007 
                    7.9                    0.15   8.40280093364455E-005         1.1126080305641         26.133514821449    2.7315620501734E-005   2.45639458841736E-005         26.133514821449      0.0754438972700155       -4500.42352294922       -4095.11347184339   1.83912597818117E-005                       0        299.359358283708        301856.260349899      0.0701808252822832                    1007      0.0964808215650577   8.52242885178692E-005   6.27236766097558E-005   8.39092300669589E-007 
                    7.9                    0.15    8.5028342780927E-005        1.11261986917166        26.3095976714166   2.74989275277992E-005   2.49160450933603E-005        26.3095976714166      0.0759525766070772       -4500.42352294922       -4090.63917411434   1.83911086371487E-005                       0        299.356383304061         301857.06035406      0.0716287520231058                    1007      0.0979287482204558   8.62265000646905E-005   6.40177521381769E-005   7.98150520810189E-007 
                    7.9                    0.15   8.60286762254085E-005        1.11263170777923        26.4856805213841   2.76822345538644E-005    2.5268144302547E-005        26.4856805213841      0.0764612559441388       -4500.42352294922       -4086.16487638529   1.83909574924856E-005                       0        299.353408324415        301857.860358222      0.0730766787639283                    1007      0.0993766748758539   8.72287116115118E-005    6.5311827666598E-005   7.57208740950789E-007 
                    7.9                    0.15     8.702900966989E-005         1.1126435463868        26.6617633713516   2.78655415799296E-005   2.56202435117336E-005        26.6617633713516      0.0769699352812005       -4500.42352294922       -4081.69057865624   1.83908063478225E-005                       0        299.350433344768        301858.660362384      0.0745246055047509                    1007       0.100824601531252    8.8230923158333E-005   6.66059031950191E-005   7.16266961091389E-007 
                    7.9                    0.15   8.80293431143715E-005        1.11265538499436        26.8378462213191   2.80488486059948E-005   2.59723427209203E-005        26.8378462213191      0.0774786146182621       -4500.42352294922       -4077.21628092719   1.83906552031595E-005                       0        299.347458365122        301859.460366545      0.0759725322455735                    1007        0.10227252818665   8.92331347051543E-005   6.78999787234402E-005   6.75325181231988E-007 
                    7.9                    0.15   8.90296765588529E-005        1.11266722360193        27.0139290712866     2.823215563206E-005   2.63244419301069E-005        27.0139290712866      0.0779872939553238       -4500.42352294922       -4072.74198319815   1.83905040584964E-005                       0        299.344483385475        301860.260370707      0.0774204589863961                    1007       0.103720454842048   9.02353462519756E-005   6.91940542518613E-005   6.34383401372589E-007 
